Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT,AMZN,BTC-USD,GC=F,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2025-08-14,230.97999572753906,118359.578125,3335.199951171875,202.48358154296875,519.4623413085938,233.11000061035156,124457.1171875,3356.0,203.98020797768137,522.9123315064297,227.02000427246094,117254.8828125,3328.89990234375,200.77742070862897,517.1358902118243,227.39999389648438,123339.3984375,3346.800048828125,201.0468177297292,519.5418962511537,61545800.0,104055627395.0,592.0,25230400.0,20269100.0
2025-08-15,231.02999877929688,117398.3515625,3336.0,203.44140625,517.1657104492188,234.0800018310547,119332.3125,3346.800048828125,205.97570210941166,523.0614541020369,229.80999755859375,116864.5703125,3335.89990234375,200.82730371462006,516.0820397908819,232.5800018310547,118365.78125,3346.800048828125,203.39153088363753,519.7507304052322,39649200.0,68665353159.0,1185.0,34931400.0,25213300.0
2025-08-16,,117491.3515625,,,,,117996.0625,,,,,117271.953125,,,,,117398.421875,,,,,48036922378.0,,,
2025-08-17,,117453.0625,,,,,118595.7734375,,,,,117279.5234375,,,,,117492.7890625,,,,,45852169525.0,,,
2025-08-18,231.49000549316406,116252.3125,3331.699951171875,203.04232788085938,514.1134033203125,231.91000366210938,117614.171875,3347.800048828125,204.80835140832636,519.8003983365775,228.3300018310547,114723.6796875,3331.699951171875,202.03460485474218,511.0512359172718,230.22999572753906,117453.90625,3333.5,203.74075053383524,518.5775217659684,25248900.0,72787808090.0,646.0,18526600.0,23760600.0
2025-08-19,228.00999450683594,112831.1796875,3313.39990234375,201.11666870117188,506.8258056640625,230.52999877929688,116764.5,3343.5,202.98245812812408,512.1846598699071,227.1199951171875,112730.3984375,3313.39990234375,199.51028904350812,505.61285057663105,230.08999633789062,116241.859375,3330.199951171875,202.57337657986534,512.0256106523992,29891000.0,71657600353.0,1655.0,24240200.0,21481000.0
2025-08-20,223.80999755859375,114274.7421875,3343.39990234375,198.87171936035156,502.7991943359375,227.27000427246094,114625.796875,3343.5,200.82730262485018,508.0486982628479,220.9199981689453,112387.9609375,3310.10009765625,196.15783565803162,501.52658824278717,227.1199951171875,112828.0234375,3310.60009765625,200.27853657760338,506.925219770199,36604300.0,67993811526.0,1213.0,28955500.0,27723000.0
2025-08-21,221.9499969482422,112419.03125,3336.89990234375,199.3007354736328,502.15185546875,222.77999877929688,114802.6484375,3349.39990234375,202.02459107482636,505.5278315490841,220.5,111986.234375,3326.5,198.98144788878304,500.6381609615915,222.64999389648438,114275.6875,3349.39990234375,199.3007354736328,501.6041452591809,32140500.0,57817883700.0,142.0,19774600.0,18443300.0
2025-08-22,228.83999633789062,116874.0859375,3374.39990234375,205.62649536132812,505.1295166015625,229.13999938964844,117377.3984375,3377.699951171875,208.07098221204853,508.6150227226763,220.82000732421875,111678.9453125,3349.39990234375,200.8472748764244,500.32946944945456,222.7899932861328,112433.734375,3349.39990234375,202.27405146693474,502.1618461633245,37315300.0,82528088240.0,1240.0,42827000.0,24324200.0
2025-08-23,,115374.328125,,,,,116996.25,,,,,114536.109375,,,,,116866.3671875,,,,,55377142586.0,,,
2025-08-24,,113458.4296875,,,,,115615.0859375,,,,,111060.546875,,,,,115387.390625,,,,,73961489632.0,,,
2025-08-25,227.94000244140625,110124.3515625,3373.800048828125,208.02108764648438,502.17181396484375,229.60000610351562,113637.84375,3378.0,210.046520726557,506.0855321115255,227.30999755859375,109324.28125,3366.0,204.8183006045268,502.0323791323648,227.35000610351562,113456.8984375,3366.0,205.96570803332725,504.5319946732823,22633700.0,85706860190.0,1044.0,29928900.0,21638600.0
2025-08-26,228.7100067138672,111802.65625,3388.60009765625,206.6741180419922,499.96099853515625,229.0,112397.015625,3396.5,207.38252787024734,502.88882606141556,226.02000427246094,108762.0390625,3371.10009765625,205.23735432936843,496.4456179190968,227.11000061035156,110124.1015625,3378.89990234375,207.04328099820484,502.2713680297872,26105400.0,69396320317.0,905.0,28464100.0,30835700.0
2025-08-27,229.1199951171875,111222.0625,3404.60009765625,207.01336669921875,504.6415100097656,229.8699951171875,112619.4140625,3404.60009765625,208.4401585010209,505.1892506185915,227.80999755859375,110398.265625,3382.0,205.18748059977113,497.82983904056124,228.57000732421875,111795.7109375,3397.0,205.2373711930947,499.9211487290224,21254500.0,62137056409.0,3222.0,23022900.0,17277900.0
2025-08-28,231.60000610351562,112544.8046875,3431.800048828125,211.16400146484375,507.5295104980469,232.7100067138672,113450.078125,3434.60009765625,211.74269881815906,508.9734875719172,228.02000427246094,110900.921875,3400.0,206.43465668224866,503.4066403395377,229.00999450683594,111219.0546875,3409.0,206.7838755896793,504.9900522378754,33679600.0,58860155962.0,1035.0,32339300.0,18015600.0
2025-08-29,229.0,108410.8359375,3473.699951171875,212.43115234375,504.59173583984375,231.80999755859375,112619.0546875,3475.60009765625,214.167229203444,507.4896888132377,228.16000366210938,107559.625,3426.60009765625,209.72724064780297,502.40083415821226,231.32000732421875,112550.5234375,3432.5,210.0365409975429,506.5535790393771,26199200.0,77843379644.0,0.0,39728400.0,20961600.0
2025-08-30,,108808.0703125,,,,,108929.3515625,,,,,107444.4453125,,,,,108409.40625,,,,,51486264208.0,,,
2025-08-31,,108236.7109375,,,,,109491.0,,,,,108104.65625,,,,,108818.4609375,,,,,47986191770.0,,,
2025-09-01,,109250.59375,,,,,109890.5859375,,,,,107271.1796875,,,,,108228.75,,,,,66870372995.0,,,
2025-09-02,225.33999633789062,111200.5859375,3549.39990234375,210.8746795654297,503.0282287597656,226.1699981689453,111748.015625,3559.199951171875,211.20392399730977,503.90458943006223,221.8300018310547,108454.03125,3485.699951171875,205.73625278986853,494.75264396148896,223.52000427246094,109243.0703125,3485.699951171875,207.9712205067108,498.3974910813857,38843900.0,74776999491.0,658.0,47523000.0,18128000.0
2025-09-03,225.99000549316406,111723.2109375,3593.199951171875,230.1412353515625,503.2572937011719,227.1699981689453,112600.2265625,3593.699951171875,230.78976737242826,505.68719181229375,224.36000061035156,110582.9609375,3553.199951171875,224.28442698424496,500.2398424947412,225.2100067138672,111190.6953125,3554.800048828125,225.7012467158241,501.70375627159575,29223100.0,61119643565.0,72.0,103336100.0,16345100.0
2025-09-04,235.67999267578125,110723.6015625,3565.800048828125,231.7775421142578,505.866455078125,235.77000427246094,112208.328125,3573.60009765625,231.84737676203946,506.04570238922344,230.77999877929688,109347.2265625,3549.89990234375,225.60146147412655,501.0664078062513,231.19000244140625,111718.1484375,3549.89990234375,229.13349303754427,502.2116394820944,59391800.0,60131132901.0,237.0,51684200.0,15509500.0
2025-09-05,232.3300018310547,110650.984375,3613.199951171875,234.4714813232422,492.9501647949219,236.0,113357.4921875,3613.199951171875,235.22976659054154,509.8498918622262,231.92999267578125,110233.3984375,3567.800048828125,231.37844718195538,490.3310509759443,235.19000244140625,110723.015625,3567.800048828125,231.677775522156,506.9619070760115,36721800.0,60241647677.0,925.0,46588900.0,31994800.0
2025-09-06,,110224.6953125,,,,,111275.015625,,,,,110024.0859375,,,,,110650.5703125,,,,,21500719036.0,,,
2025-09-07,,111167.6171875,,,,,111591.078125,,,,,110211.625,,,,,110221.328125,,,,,24618007520.0,,,
2025-09-08,235.83999633789062,112071.4296875,3638.10009765625,233.72247314453125,496.13690185546875,237.60000610351562,112869.234375,3641.0,237.8069358559837,499.1244784694731,233.75,110630.609375,3590.0,233.3529799966882,492.9800158612091,234.94000244140625,111163.015625,3594.5,235.15054099905157,496.04724781279185,33947100.0,40212813407.0,97.0,32474700.0,16771000.0
2025-09-09,238.24000549316406,111530.546875,3643.300048828125,239.30490112304688,496.3460388183594,238.85000610351562,113225.4375,3670.39990234375,240.14375784585562,500.17013335375145,235.0800018310547,110776.703125,3627.800048828125,232.91357479962468,495.6389875077243,236.36000061035156,112077.578125,3647.10009765625,233.85230194861487,499.3535217605099,27033800.0,45984480722.0,535.0,38061000.0,14410500.0
2025-09-10,230.3300018310547,113955.359375,3643.60009765625,238.84552001953125,498.29791259765625,237.67999267578125,114275.25,3655.39990234375,241.33214736167037,501.1460848531792,229.10000610351562,110940.078125,3620.800048828125,237.5273187664355,494.6630336933239,237.52000427246094,111531.25,3625.0,238.5758820575914,500.8971201283455,60907700.0,56377473784.0,136.0,35141100.0,21611800.0
2025-09-11,229.9499969482422,115507.5390625,3636.89990234375,240.0438995361328,498.9352722167969,231.52999877929688,115522.546875,3636.89990234375,241.9213539288796,501.08633106619584,229.33999633789062,113453.8359375,3618.39990234375,235.92949376965038,495.8182290284252,231.49000549316406,113961.4296875,3632.89990234375,239.55457404217233,500.17012751524385,37485600.0,45685065332.0,307.0,30599300.0,18881600.0
2025-09-12,228.14999389648438,116101.578125,3649.39990234375,240.4733123779297,507.7884521484375,230.7899932861328,116769.3828125,3656.800048828125,241.75157459718335,510.42747218178897,226.2899932861328,114794.484375,3643.0,237.67710805902945,501.7635178992086,230.35000610351562,115507.7890625,3655.5,240.04388783032,504.55191069082485,38496200.0,54785725894.0,1300.0,26771600.0,23624900.0
2025-09-13,,115950.5078125,,,,,116334.6328125,,,,,115248.2734375,,,,,116093.5625,,,,,34549454947.0,,,
2025-09-14,,115407.65625,,,,,116181.5,,,,,115222.3984375,,,,,115950.2890625,,,,,32798036057.0,,,
2025-09-15,231.42999267578125,115444.875,3682.199951171875,251.26864624023438,513.225830078125,233.72999572753906,116747.8828125,3686.39990234375,252.06756394348793,513.3353599697668,230.32000732421875,114461.0625,3635.10009765625,244.32807821701437,504.9004642300766,230.6300048828125,115399.6328125,3640.0,244.32807821701437,506.68306017742736,33243300.0,52937859416.0,210.0,58383800.0,17143800.0
2025-09-16,234.0500030517578,116843.1875,3688.89990234375,250.8192596435547,506.9320068359375,235.89999389648438,117005.2734375,3698.60009765625,252.696698721273,515.0880630075219,232.22999572753906,114813.09375,3681.39990234375,249.13154999644232,506.4938265025834,232.94000244140625,115423.7578125,3681.39990234375,251.73800966841424,514.7395367165727,38203900.0,45781744593.0,373.0,34109700.0,19711900.0
2025-09-17,231.6199951171875,116468.5078125,3681.800048828125,249.19146728515625,507.9079284667969,234.3000030517578,117328.609375,3685.199951171875,251.25866627901078,509.1726886784055,228.7100067138672,114794.9765625,3661.60009765625,245.94587648389523,503.8348693472275,233.77000427246094,116840.5078125,3669.0,250.87917693990602,508.5054498653079,42815200.0,60528025996.0,183.0,34108000.0,15816600.0
2025-09-18,231.22999572753906,117137.203125,3643.699951171875,251.68807983398438,506.3444519042969,233.47999572753906,117911.7890625,3667.39990234375,253.64542748570952,510.9453149965379,228.7899932861328,116188.796875,3637.0,249.46110945180462,505.55771489166153,232.5,116461.265625,3654.60009765625,251.338548569648,509.37184097126715,37931700.0,49457272032.0,80.0,31239500.0,18913700.0
2025-09-19,231.47999572753906,115688.859375,3671.5,254.3744354248047,515.78515625,234.16000366210938,117479.7578125,3685.89990234375,255.65269769422878,517.1494779837726,229.6999969482422,115141.8203125,3658.199951171875,251.4683796180924,508.1967168320822,232.3699951171875,117137.671875,3659.0,252.90642848071656,508.44568153944795,97943200.0,38828473971.0,211.0,55571400.0,52474100.0
2025-09-20,,115721.9609375,,,,,116191.1484375,,,,,115473.5234375,,,,,115691.125,,,,,22864449614.0,,,
2025-09-21,,115306.09375,,,,,115901.0859375,,,,,115252.578125,,,,,115730.2265625,,,,,22495852193.0,,,
2025-09-22,227.6300048828125,112748.5078125,3740.699951171875,252.18740844726562,512.319580078125,230.57000732421875,115431.3125,3748.199951171875,255.4329993925613,515.5959337012963,227.50999450683594,112037.6484375,3688.0,249.96043800377367,510.4174557013089,230.55999755859375,115309.21875,3688.199951171875,254.08482475081846,513.4548737162081,45914500.0,70684158591.0,410.0,32290500.0,20009300.0
2025-09-23,220.7100067138672,112014.5,3780.60009765625,251.31858825683594,507.1212463378906,227.86000061035156,113351.9140625,3786.0,254.01492224497756,512.4590659268906,220.07000732421875,111535.5703125,3740.0,250.1401811840686,505.2091838485409,227.8300018310547,112757.4765625,3747.0,252.69670571321294,511.67229848312854,70956200.0,47211853279.0,627.0,26628000.0,19799600.0
2025-09-24,220.2100067138672,113328.6328125,3732.10009765625,246.80471801757812,508.0373840332031,224.55999755859375,113986.2734375,3772.5,252.00765659919705,510.35772177145367,219.4499969482422,111229.640625,3732.10009765625,246.1056707170572,504.82077941210207,224.14999389648438,112007.6640625,3769.800048828125,251.31859024650916,508.26644250853604,49509000.0,48044595085.0,588.0,28201000.0,13533700.0
2025-09-25,218.14999389648438,109049.2890625,3736.89990234375,245.45652770996094,504.9303283691406,220.6699981689453,113541.0859375,3756.0,246.15559020390248,507.89799878212006,216.47000122070312,108713.3984375,3724.699951171875,240.41339128252798,502.94857891661616,220.05999755859375,113330.1640625,3742.800048828125,244.0684141454478,506.1950582100621,52226300.0,75528654284.0,1899.0,31020400.0,15786500.0
2025-09-26,219.77999877929688,109712.828125,3775.300048828125,246.2055206298828,509.34197998046875,221.0500030517578,110359.1953125,3775.300048828125,249.08161830530747,511.8117209714621,218.02000427246094,108728.9765625,3775.300048828125,245.63630185383965,504.52202659403474,219.0800018310547,109041.296875,3775.300048828125,246.73481561544992,507.94778361103766,41650100.0,57738288949.0,19308.0,18503200.0,16213100.0
2025-09-27,,109681.9453125,,,,,109778.5,,,,,109144.296875,,,,,109707.140625,,,,,26308042910.0,,,
2025-09-28,,112122.640625,,,,,112375.484375,,,,,109236.9453125,,,,,109681.9453125,,,,,33371048505.0,,,
2025-09-29,222.1699981689453,114400.3828125,3820.89990234375,243.71890258789062,512.4689331054688,222.60000610351562,114473.5703125,3827.60009765625,250.80926093832198,514.7096154882738,219.3000030517578,111589.953125,3754.800048828125,242.4406403715287,506.77264973451184,220.0800018310547,112117.875,3754.800048828125,247.51375020937843,509.3817950243417,44259200.0,60000147466.0,8860.0,32505800.0,17617800.0
2025-09-30,219.57000732421875,114056.0859375,3840.800048828125,242.77020263671875,515.8051147460938,222.24000549316406,114836.6171875,3865.5,242.9599320717839,516.0142062084105,217.88999938964844,112740.5625,3793.39990234375,238.92541967317948,507.54943619028296,222.02999877929688,114396.5234375,3827.5,242.48058753408858,511.11459757878936,48396400.0,58986330258.0,1611.0,34724300.0,19728200.0
2025-10-01,220.6300048828125,118648.9296875,3867.5,244.5677490234375,517.557861328125,222.14999389648438,118648.9296875,3891.89990234375,245.96585884887978,518.3545363078492,216.61000061035156,113981.3984375,3853.300048828125,238.2862890899911,509.5710533372991,217.36000061035156,114057.59375,3863.5,240.42338523813993,512.6681599915194,43933800.0,71328680132.0,1778.0,31658200.0,22632300.0
2025-10-02,222.41000366210938,120681.2578125,3839.699951171875,245.356689453125,513.604248046875,222.80999755859375,121086.40625,3888.60009765625,246.4751651396655,519.439966484546,218.9499969482422,118383.15625,3823.699951171875,241.97128907367482,508.5652045551738,221.00999450683594,118652.3828125,3856.199951171875,244.8174135056227,515.496404228155,41258600.0,71415163912.0,3418.0,25483300.0,21222900.0
2025-10-03,219.50999450683594,122266.53125,3880.800048828125,245.0171356201172,515.20751953125,224.1999969482422,123944.703125,3886.800048828125,245.96584369150784,518.3345307125708,219.33999633789062,119344.3125,3853.699951171875,241.33213946713911,512.8672756929882,223.44000244140625,120656.984375,3855.199951171875,244.15830178707057,514.9585548343116,43639000.0,83941392228.0,392.0,30249600.0,15112300.0
2025-10-04,,122425.4296875,,,,,122857.640625,,,,,121577.5703125,,,,,122267.46875,,,,,36769171735.0,,,
2025-10-05,,123513.4765625,,,,,125559.2109375,,,,,122191.9609375,,,,,122419.671875,,,,,73689317763.0,,,
2025-10-06,220.89999389648438,124752.53125,3948.5,250.09024047851562,526.3811645507812,221.72999572753906,126198.0703125,3960.0,250.97904766602093,528.8309994124726,216.02999877929688,123196.046875,3926.800048828125,244.24818617214953,516.0541122577388,221.0,123510.453125,3931.300048828125,244.44791178946252,516.4623876768178,43690900.0,72568881188.0,1267.0,28894700.0,21388600.0
2025-10-07,221.77999877929688,121451.3828125,3976.60009765625,245.42657470703125,521.8101196289062,222.88999938964844,125184.0234375,3981.5,250.1002333278666,527.6060256392368,220.1699981689453,120681.96875,3940.0,245.18691006468788,519.2806599401652,220.8800048828125,124752.140625,3959.39990234375,247.93317917084852,526.1022689962125,31194700.0,76149412513.0,2903.0,23181300.0,14615200.0
2025-10-08,225.22000122070312,123354.8671875,4043.300048828125,244.2881317138672,522.676513671875,226.72999572753906,124167.09375,4049.199951171875,245.67624536262252,524.7678538085896,221.19000244140625,121119.1796875,3987.199951171875,243.48922922331397,520.923853084141,222.9199981689453,121448.3515625,3987.199951171875,244.62768203424937,521.1130687043808,46686000.0,65354305286.0,2179.0,21307100.0,13363400.0
2025-10-09,227.74000549316406,121705.5859375,3946.300048828125,241.2023162841797,520.2366943359375,228.2100067138672,123739.34375,4046.199951171875,244.42792989328805,522.158694647609,221.75,119812.03125,3940.0,238.82554034163272,515.2574000210162,225.0,123337.0703125,4011.199951171875,244.13833003954065,520.1769452354545,46412100.0,74653009425.0,3130.0,27892100.0,18343600.0
2025-10-10,216.3699951171875,113214.3671875,3975.89990234375,236.24905395507812,508.84405517578125,228.25,122509.6640625,4012.0,243.75884063652228,521.4118200258811,216.0,104582.4140625,3945.5,235.52003337107624,507.5195762105422,226.2100067138672,121704.7421875,3957.0,241.10244578834048,517.4881335274953,72367500.0,153125018868.0,1697.0,33180300.0,24133800.0
2025-10-11,,110807.8828125,,,,,113429.7265625,,,,,109760.5625,,,,,113236.4296875,,,,,110236934340.0,,,
2025-10-12,,115169.765625,,,,,115805.0625,,,,,109715.5390625,,,,,110811.515625,,,,,93710414091.0,,,
2025-10-13,220.07000732421875,115271.078125,4108.60009765625,243.8187713623047,511.9212341308594,220.67999267578125,116020.484375,4111.0,244.16830263513637,514.2714464494894,217.0399932861328,113821.1875,4016.0,239.38480762364867,509.56105349845876,217.6999969482422,115161.6796875,4016.0,239.8841293059291,514.2714464494894,37809700.0,71582026739.0,1697.0,24995000.0,14284200.0
2025-10-14,216.38999938964844,113118.6640625,4138.7001953125,245.11700439453125,511.4432373046875,219.32000732421875,115502.8828125,4160.10009765625,246.78473694130554,513.1461778212379,212.60000610351562,110029.484375,4085.800048828125,240.18370386409978,503.9045785101632,215.55999755859375,115264.8828125,4131.7001953125,240.9027282868883,508.11707238992415,45665600.0,92212917403.0,2424.0,22111600.0,14684300.0
2025-10-15,215.57000732421875,110783.1640625,4176.89990234375,250.68943786621094,511.3038024902344,217.7100067138672,113622.3828125,4210.60009765625,251.76797450819856,515.0482414945574,212.66000366210938,110235.8359375,4145.0,245.6562821083569,507.888013925759,216.6199951171875,113113.96875,4145.0,246.91456723829836,512.8274957075639,45909500.0,72574132855.0,3287.0,27007700.0,14694700.0
2025-10-16,214.47000122070312,108186.0390625,4280.2001953125,251.1188507080078,509.4913330078125,218.58999633789062,111990.8125,4307.0,256.6113736152233,514.7096236704256,212.80999755859375,107537.03125,4196.60009765625,249.76069521164578,506.02576365101777,215.6699981689453,110782.171875,4198.7998046875,251.42842769264908,510.4573477017149,42414600.0,87306423067.0,4705.0,27997200.0,15559600.0
2025-10-17,213.0399932861328,106467.7890625,4189.89990234375,252.95635986328125,511.4532470703125,214.8000030517578,109235.8046875,4358.0,253.87510990312921,513.3453425707617,211.02999877929688,103598.4296875,4182.2001953125,247.4738024671156,505.2091921192977,214.55999755859375,108179.1328125,4354.7001953125,250.41979725844868,506.93203901166436,45986900.0,99703051669.0,4060.0,29671600.0,19867800.0
2025-10-18,,107198.265625,,,,,107490.984375,,,,,106387.453125,,,,,106483.734375,,,,,37779905278.0,,,
2025-10-19,,108666.7109375,,,,,109488.9921875,,,,,106157.7890625,,,,,107204.3125,,,,,47657008953.0,,,
2025-10-20,216.47999572753906,110588.9296875,4336.39990234375,256.2019348144531,514.6498413085938,216.69000244140625,111711.03125,4356.60009765625,256.98087539491434,516.5519656323323,213.58999633789062,107485.015625,4214.60009765625,253.88509020638818,511.30377036778043,213.8800048828125,108667.4453125,4244.10009765625,254.3444728441902,512.4788764440519,38882800.0,63507793085.0,1750.0,22350200.0,14665600.0
2025-10-21,222.02999877929688,108476.890625,4087.699951171875,250.12020874023438,515.5162963867188,223.32000732421875,113996.34375,4332.7001953125,254.53421031738455,516.5420602391357,217.99000549316406,107534.75,4087.699951171875,243.81875668908756,510.91543308707116,218.42999267578125,110587.6328125,4332.7001953125,254.39440086428343,515.3569857054445,50494600.0,101194375480.0,2943.0,47312100.0,15586200.0
2025-10-22,217.9499969482422,107688.5859375,4044.39990234375,251.34854125976562,518.3843994140625,220.00999450683594,109115.1328125,4148.5,256.01218852739623,523.0549803520576,216.52000427246094,106778.0,4006.0,248.95178813355238,515.5661623300699,219.3000030517578,108491.53125,4109.7001953125,254.02489806023604,518.9919195722497,44308500.0,80807013218.0,1237.0,35029400.0,18962700.0
2025-10-23,221.08999633789062,110069.7265625,4125.5,252.7366485595703,518.404296875,221.3000030517578,111288.59375,4136.7998046875,254.69398089708358,521.7802730707533,218.17999267578125,107548.4296875,4070.699951171875,251.50832156545113,516.4623598997719,219.0,107679.4375,4078.39990234375,252.6367781341903,520.2964530626382,31540000.0,54944076060.0,354.0,19901400.0,14023500.0
2025-10-24,224.2100067138672,111033.921875,4118.39990234375,259.5674133300781,521.441650390625,225.39999389648438,111842.53125,4120.60009765625,261.32500504033385,523.1744351060786,221.89999389648438,109770.1484375,4074.89990234375,254.97364746401067,518.5536961256696,221.97000122070312,110069.3515625,4117.5,256.23191746004557,520.6250388201142,38685100.0,48160816980.0,123.0,28655100.0,15532400.0
2025-10-25,,111641.7265625,,,,,111947.703125,,,,,110704.40625,,,,,111032.6171875,,,,,24707667305.0,,,
2025-10-26,,114472.4453125,,,,,115260.90625,,,,,111268.484375,,,,,111639.0546875,,,,,41708524143.0,,,
2025-10-27,226.97000122070312,114119.328125,4001.89990234375,268.9046630859375,529.3189697265625,228.39999389648438,116273.3125,4078.60009765625,269.7735083332291,532.3662956890146,225.5399932861328,113882.2890625,3971.300048828125,263.92144290721717,526.819354031342,227.66000366210938,114479.8515625,4060.0,264.4607188078389,529.577902779321,38267000.0,61761358733.0,220.0,35235200.0,18734700.0
2025-10-28,229.25,112956.1640625,3966.199951171875,267.1071472167969,539.8252563476562,231.49000549316406,116078.984375,3966.199951171875,270.3627344019799,551.4269763883988,226.2100067138672,112291.6796875,3923.60009765625,266.1384619149823,538.5306518978505,228.22000122070312,114129.0859375,3929.699951171875,269.3241367489819,547.7224103521172,47100000.0,64528066504.0,219.0,29738600.0,29986700.0
2025-10-29,230.3000030517578,110055.3046875,3983.699951171875,274.197509765625,539.307373046875,232.82000732421875,113642.7265625,3983.699951171875,274.96645416764926,544.0078586434945,227.75999450683594,109368.71875,3983.699951171875,267.3068768000952,534.507325873603,231.6699981689453,112921.328125,3983.699951171875,267.38675485794886,542.6833492925585,52036200.0,62192043469.0,1344.0,43580300.0,36023000.0
2025-10-30,222.86000061035156,108305.546875,4001.300048828125,281.09814453125,523.582763671875,228.44000244140625,111612.3515625,4027.199951171875,291.1944142933695,532.7545848667123,222.75,106376.6875,3913.699951171875,279.6800575475708,519.9578228356851,227.05999755859375,110059.1953125,3960.0,291.1944142933695,528.2831883129468,102252900.0,69673964814.0,935.0,74876000.0,41023100.0
2025-10-31,244.22000122070312,109556.1640625,3982.199951171875,280.80853271484375,515.6656494140625,250.5,111031.8203125,4034.5,285.6120049046921,527.1279940743384,243.97999572753906,108288.2734375,3976.60009765625,276.6541726227251,512.9668501497666,250.10000610351562,108304.4140625,4034.5,282.8257813584811,526.6898137654194,166340800.0,60090359560.0,559.0,39267900.0,34006400.0
2025-11-01,,110064.015625,,,,,110574.8984375,,,,,109372.953125,,,,,109558.625,,,,,25871668762.0,,,
2025-11-02,,110639.625,,,,,111167.3125,,,,,109523.453125,,,,,110064.4296875,,,,,34284209459.0,,,
2025-11-03,254.0,106547.5234375,4000.300048828125,283.3350830078125,514.888916015625,258.6000061035156,110764.9140625,4020.0,285.14262497278366,522.7860691817526,252.89999389648438,105336.359375,3959.0,279.42038779718166,512.4590180581705,255.36000061035156,110646.90625,3976.199951171875,281.797163766903,517.657371934483,95997800.0,72852006359.0,0.0,29786000.0,22374700.0
2025-11-04,249.32000732421875,101590.5234375,3947.699951171875,277.1634826660156,512.2001342773438,257.010009765625,107264.8828125,3995.39990234375,280.88840284028174,513.4150529816625,248.66000366210938,98962.0625,3927.39990234375,275.88522040271835,505.73698923396887,250.3800048828125,106541.421875,3994.199951171875,276.3745458896769,509.6407695643784,51546300.0,110967184773.0,657.0,30078400.0,20958700.0
2025-11-05,250.1999969482422,103891.8359375,3980.300048828125,283.9242858886719,505.0597839355469,251.0,104534.703125,3983.5,286.03143918614273,512.6980347767452,246.16000366210938,98989.9140625,3929.89990234375,276.96374058170124,504.4821687767013,249.02999877929688,101579.234375,3929.89990234375,278.4916636746374,511.17434154282535,40610700.0,77584934804.0,559.0,31010300.0,23024300.0
2025-11-06,243.0399932861328,101301.2890625,3979.89990234375,284.36370849609375,495.04144287109375,250.3800048828125,104147.3046875,4007.5,287.9588308357049,503.6058351018555,242.1699981689453,100336.8671875,3979.89990234375,280.7586204462715,493.75677643867937,249.16000366210938,103893.6640625,4004.0,284.9429082592804,503.5659922381216,46004200.0,63932752861.0,650.0,37173600.0,27406500.0
2025-11-07,244.41000366210938,103372.40625,3999.39990234375,278.4516906738281,494.7626037597656,244.89999389648438,104052.9140625,3999.39990234375,283.39498707048995,497.31199999791255,238.49000549316406,99257.0546875,3980.800048828125,274.816645004158,491.2073803526309,242.89999389648438,101286.2421875,3980.800048828125,282.82575309004056,494.89207027354036,46374300.0,92168030081.0,245.0,34479600.0,24019800.0
2025-11-08,,102282.1171875,,,,,103373.5625,,,,,101458.0390625,,,,,103371.703125,,,,,51446691095.0,,,
2025-11-09,,104719.640625,,,,,105418.3671875,,,,,101468.875,,,,,102278.984375,,,,,59679243013.0,,,
2025-11-10,248.39999389648438,105996.59375,4111.7998046875,289.7064208984375,503.9045715332031,251.75,106564.6953125,4111.7998046875,290.40545290698407,504.7510576229119,245.58999633789062,104350.6484375,4060.0,282.47622284552773,496.73437575016374,248.33999633789062,104723.7734375,4060.0,284.03413439651047,497.9692613740871,36476500.0,69585887229.0,189.0,29557300.0,26101500.0
2025-11-11,249.10000610351562,102997.46875,4106.7998046875,290.9147644042969,506.573486328125,249.75,107428.2578125,4140.10009765625,291.5239526379353,507.48968986721945,247.22999572753906,102457.328125,4106.7998046875,286.9301875660949,500.26971300797675,248.41000366210938,105996.859375,4140.10009765625,287.3595968518003,502.70954902224156,23564100.0,71130078574.0,569.0,19842100.0,17980000.0
2025-11-12,244.1999969482422,101663.1875,4204.39990234375,286.3210144042969,509.0233154296875,250.3699951171875,105297.234375,4204.39990234375,291.613842224268,509.5511194130969,243.75,100836.6171875,4102.89990234375,283.30512258449664,497.05307240824305,250.24000549316406,103011.4375,4115.60009765625,291.2842728658537,507.2506574723947,31190100.0,64347179408.0,396.0,24829900.0,26574900.0
2025-11-13,237.5800018310547,99697.4921875,4186.89990234375,278.19207763671875,501.205810546875,243.75,104005.4921875,4228.7001953125,282.45627365196606,511.3735209246628,236.5,97988.71875,4163.7001953125,276.8638649512614,499.2140928412288,243.0500030517578,101674.1484375,4228.7001953125,281.9569519907634,508.1967287528611,41401700.0,101546815416.0,167.0,29494000.0,25273100.0
